Price,Close,High,Low,Open,Volume
Ticker,PSQ,PSQ,PSQ,PSQ,PSQ
Date,,,,,
2015-07-01,237.82073974609375,238.88548155012413,237.01152557716148,237.30965848122457,26540
2015-07-02,237.73553466796875,238.45956423110454,237.096689640732,237.30963798314423,23760
2015-07-06,238.28919982910156,239.82241752664822,237.05408902103756,239.2687570244603,52600
2015-07-07,237.86328125,242.42038064656134,237.52256912574666,238.11880884452282,49820
2015-07-08,241.99449157714844,242.33520371208036,239.18355797595345,239.524296105555,139300
2015-07-09,241.95188903808594,241.95188903808594,238.50213639171656,238.50213639171656,88460
2015-07-10,238.20404052734375,239.65209983540348,237.43743159735433,238.67254253626845,69740
2015-07-13,234.20057678222656,236.15969096222435,233.90244393013947,236.11711169535553,93300
2015-07-14,232.53956604003906,233.81725596333598,231.9007210783906,233.64688690902918,62900
2015-07-15,232.241455078125,232.92290536490216,231.43226698058214,232.02850673750785,51340
2015-07-16,228.91952514648438,230.79348142462416,228.91952514648438,230.23979480062113,67200
2015-07-17,225.72523498535156,227.4288216644863,225.6826557162411,227.2584525987049,70600
2015-07-20,224.74569702148438,225.76783351938295,224.06424669487998,225.25677826776965,86360
2015-07-21,225.00120544433594,225.59747117989187,224.4901242416694,224.703072576558,34800
2015-07-22,227.4288330078125,228.450995464143,226.40667055148197,228.450995464143,76820
2015-07-23,228.3232421875,228.91950804819328,226.5344965947706,227.17334173350972,31760
2015-07-24,230.53785705566406,230.87856918502078,227.21586830376498,227.21586830376498,64800
2015-07-27,232.41183471679688,232.9229159564522,230.92119626469403,231.98593801619606,229400
2015-07-28,230.49533081054688,233.2636597397329,229.98424950160825,231.5174674337489,37680
2015-07-29,229.38792419433594,230.62303487129242,229.13239660342626,229.85642610389493,42460
2015-07-30,228.45098876953125,231.43226551934788,228.1102506309588,230.02678568441237,36080
2015-07-31,228.7490692138672,229.17496584319457,227.68432764054876,227.85469669014662,50320
2015-08-03,229.3453369140625,230.8785543952867,228.06764701481978,228.74907122988222,40140
2015-08-04,229.941650390625,230.7934438338284,229.21762076496753,229.64351748656924,32360
2015-08-05,228.15284729003906,228.83427155214102,226.57702443992525,228.49355942109003,67000
2015-08-06,231.64520263671875,232.75252354942478,227.64176365446943,227.9398965139423,73720
2015-08-07,231.9859161376953,233.94503037782707,231.51741421441565,232.3266282671092,49220
2015-08-10,229.43052673339844,230.4526630795764,228.83426103546017,230.4526630795764,56700
2015-08-11,232.32664489746094,233.5191504331058,229.72868548071062,230.6656374050002,85140
2015-08-12,231.56005859375,236.24492264992614,231.0489773159597,234.03025444261723,257620
2015-08-13,231.9859161376953,232.2840489989334,230.1119604339151,231.09151755398096,78100
2015-08-14,231.51744079589844,232.83773619163605,231.13414935430148,232.24147040070008,51200
2015-08-17,229.55828857421875,232.49698578314735,229.5157093081575,232.24143220277605,54820
2015-08-18,230.62306213378906,230.92119502153898,229.6860841985771,229.98421708632702,19280
2015-08-19,232.15628051757812,233.5191551550181,230.2823506364358,231.34709238526835,220940
2015-08-20,238.54470825195312,238.6298927826669,233.73208120531834,234.45611072438194,270720
2015-08-21,248.85137939453125,248.85137939453125,239.9927352702673,242.16479754299263,221620
2015-08-24,258.4766540527344,274.4903556361223,248.851375403373,269.3795964931689,352060
2015-08-25,259.79693603515625,259.79693603515625,247.53111868029856,249.23470514610287,212420
2015-08-26,246.59417724609375,257.45454256522225,246.08309603214187,251.96046500591262,241980
2015-08-27,240.3760528564453,245.91270868911988,240.1631045551886,242.76106343265423,156000
2015-08-28,240.3760528564453,242.07963926649902,239.6946026956244,241.56855814454977,94440
2015-08-31,243.27212524414062,243.82578558452647,240.41861303487372,241.78148725366754,65240
2015-09-01,250.64015197753906,251.9178417922079,245.74234102130848,249.40504142549284,139420
2015-09-02,243.9535369873047,249.27724382621525,243.91095773045834,246.63668003518316,111780
2015-09-03,245.01834106445312,245.7423705787837,241.35564021972533,242.8888577838744,144620
